handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_43c66c7d-5aae-fb68-2321-03a26d13247c,Product,Running Reflective 5 Panel Hat,"<p>Will help you Run 🏃🏽‍♂️Faster!</p><p>&nbsp;</p><ul>	<li>Embroidered Boast patch,&nbsp;Available in 3 Colors</li></ul><p>&nbsp;</p><ul>	<li>Breathable, Moisture Wicking, Dry Fast, Lightweight Fabric</li></ul><p>&nbsp;</p><ul>	<li>Reflective Front brim &amp; Adjustable strap</li></ul><p>&nbsp;</p><ul>	<li>100% Polyester - Unstructured Soft Crown w/ Lining Low-Fitting, Black Undervisor</li></ul>",d59a0c_5443eeff66ea4c0b9baba2c0aa2bd7f0~mv2.png;d59a0c_34dde55f8b634ac587676b065f18213f~mv2.png;d59a0c_68de9a3499444bf596c5a6e0295a1247~mv2.jpg;d59a0c_89a6f8abc8304eed966e0fc56a794f43~mv2.jpg,Swag,,,25.0,,true,PERCENT,0.0,0,,,Color,COLOR,#BEBEBE:Light Gray;#656161:Charcoal Gray;#000000:Black Camo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_43c66c7d-5aae-fb68-2321-03a26d13247c,Variant,,,,,,,,,true,,,2,,,,,#BEBEBE:Light Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_43c66c7d-5aae-fb68-2321-03a26d13247c,Variant,,,,,,,,,true,,,1,,,,,#000000:Black Camo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_43c66c7d-5aae-fb68-2321-03a26d13247c,Variant,,,,,,,,,true,,,1,,,,,#656161:Charcoal Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52c078fe-e8be-29a4-a7af-600a7e34a250,Product,Five Panel Camper Hat,"<p>Made of Awesomeness to make you more Awesome!</p><p>&nbsp;</p><ul>	<li>Embroidered Boast patch</li></ul><p>&nbsp;</p><ul>	<li>Adjustable,&nbsp;Available in 3 Colors</li></ul><p>&nbsp;</p><ul>	<li>100% Cotton - Structured Firm Front Panel</li></ul><p>&nbsp;</p><ul>	<li>Superior Cotton Twill Square Flat Visor w/ Binding Trim&nbsp;</li></ul><p>&nbsp;</p>",d59a0c_642a2df5c1d5408591c10e235533f2e2~mv2.jpg;d59a0c_2c213ad3b22146fd8a42534b35c27c1d~mv2.jpg;d59a0c_4b9ecdd75d454b678881b28ef7f885ae~mv2.jpg;d59a0c_ef0fcceb8b6d411fa77aea7c877b936e~mv2.jpg;d59a0c_23f9a70814184380aa481f53917ac772~mv2.jpg,Swag,,,25.0,,false,PERCENT,0.0,0,,,Color,COLOR,#000000:Black;#6d6868:Charcoal Gray;#073763:Navy Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52c078fe-e8be-29a4-a7af-600a7e34a250,Variant,,,,,,,,,true,,,0,,,,,#6d6868:Charcoal Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52c078fe-e8be-29a4-a7af-600a7e34a250,Variant,,,,,,,,,true,,,0,,,,,#073763:Navy Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52c078fe-e8be-29a4-a7af-600a7e34a250,Variant,,,,,,,,,true,,,1,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_591cc4ac-f8ee-732b-2d1a-90e266bc581c,Product,Beanie,"<p>Made of Awesomeness to make you more Awesome!</p><p>&nbsp;</p><ul>	<li>Embroidered Boast patch, Available in 3 colors</li></ul><p>&nbsp;</p><ul>	<li>3-inch folding cuff. Fabric 100% acrylic</li></ul><p>&nbsp;</p><ul>	<li>Gray Beanie features&nbsp;Fully lined&nbsp;fleece for additional warmth and comfort</li></ul>",d59a0c_9563842e8fbf43ad9a77d388fcc3aa91~mv2.png;d59a0c_0258d6385fec4a0d96e981df30911eb7~mv2.jpg;d59a0c_d5954f1342da4aa6a62f9acfe1dac422~mv2.jpg;d59a0c_73b1678e9ee74c9fba99eda057103fce~mv2.png,Swag,,,20.0,,false,PERCENT,0.0,0,,,Color,COLOR,"rgb(128, 0, 0):Maroon;rgb(19,40,124):Navy Blue;rgb(163,163,163):Heather Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_591cc4ac-f8ee-732b-2d1a-90e266bc581c,Variant,,,,,,,,,true,,,1,,,,,"rgb(128, 0, 0):Maroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_591cc4ac-f8ee-732b-2d1a-90e266bc581c,Variant,,,,,,,,,true,,,1,,,,,"rgb(19,40,124):Navy Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_591cc4ac-f8ee-732b-2d1a-90e266bc581c,Variant,,,,,,,,,true,,,2,,,,,"rgb(163,163,163):Heather Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71ac71b4-f212-46a2-a5dc-be5321a3186b,Product,Cold Brew Coffee Ginger Beer,"<p>Grab our newest collab!</p><p>Ginger Lab x Boast Coffee = Cold brew coffee ginger beer</p><p>&nbsp;</p><p>As our frineds from Ginger Lab put it:</p><p>&nbsp;</p><p>We promise you it's something you've never tried before where each sip is strangely, beautifully delicious.</p><p>&nbsp;</p><p>Super smooth and refreshing, you taste both the cold brew coffee and ginger beer on your palate, ending with some serious heat.&nbsp;</p>",d59a0c_8c35659e538e4e6b96853383600716d5~mv2.jpg;d59a0c_524a0c177a9a413f8e1b7388a38ff123~mv2.jpg,,,Limited Release,5.99,,false,PERCENT,0.0,0,,,,,,,,,,,,,,,,,,,,,Local Pick Up Or Delivery Only,"<p>&nbsp;</p>

<p><strong>***Free Local Delivery min for online orders:&nbsp;$45&nbsp;and up***</strong></p>

<p>(Local Delivery: Within a 20 mi radius of Boast San Jose Roastery)&nbsp;</p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>
",,,,,,,,,,,,,,,,,
product_041146ab-f513-f4db-190a-b63262ddb2b2,Product,Boast Coffee Candle,"<p>So &nbsp;Excited 🤗 to have partnered with our friends over at&nbsp;Rogue Candle Company&nbsp;out of&nbsp;Napa, CA&nbsp;to ""Upcycle"" ♻️ our 32oz Cold&nbsp;Brew ⚡️growlers and turn them into Boast Coffee scented Candles 🕯It smells delicious!</p><p>&nbsp;</p><ul>	<li>Coffee Scented Candle, made with the highest quality materials</li>	<li>Made with 100% Soy Wax , &nbsp;2 Cotton wicks</li>	<li>Soy Wax burns cleaner and&nbsp;&nbsp;is a healthier alternative to pariffin/petroleum wax candles</li></ul>",d59a0c_ee27a30c98d74371b6355ca16064e13e~mv2.jpeg;d59a0c_4fc4b62607bc4d3c969a59158ee0265b~mv2.jpeg,Swag,,Limited Supply,27.99,,false,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,Local Pick Up Or Delivery Only,"<p>&nbsp;</p>

<p><strong>***Free Local Delivery min for online orders:&nbsp;$40 and up***</strong></p>

<p>(Local Delivery: Within a 20 mi radius of Boast San Jose Roastery)&nbsp;</p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>
",,,,,,,,,,,,,,,,,
product_d16725e3-bd76-687a-22e9-fe435f9a775f,Product,Whiskey Barrel Aged Coffee,"<p>&nbsp;- - SPECIAL LIMITED RELEASE - - After some extensive R&amp;D and test batches, we have the perfect combination of our favorite Guatemala Cimarron and Nicaragua Las Segovias&nbsp;coffee aged in a 10th Street Distillery&nbsp;peated Single Malt Whiskey Barrel.</p><p>&nbsp;</p><p>Thanks to our friends at San Jose's&nbsp;10th Street Distillery&nbsp;for the gorgeous whiskey barrels and their award winning whiskeys. Some of the BEST whiskeys in town!</p><p>&nbsp;</p><p>So many incredible aromas and flavors are&nbsp;brought out of the coffee bean during the barrel aging process. The coffee bean continues to amaze us with so many different flavor levels to unpack.&nbsp; We have LIMITED Batches available, so order yours TODAY!</p><p>&nbsp;</p><p>(Weekly Roast days: Monday &amp; Thursday)</p><p>&nbsp;</p><p>Certifications: Fair Trade USA, Organic USDA</p><p>Aroma: Whiskey, Bourbon,&nbsp;Slight Vanilla</p><p>Tasting Notes:&nbsp;Baking Spice,&nbsp;Chocolate,&nbsp;Vanilla, Oak</p><p>&nbsp;</p><p>Origin: Guatemala</p><p>Region: Acatenango, San Martin Jilotepeque, Coban and Atitlan</p><p>- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer: Asproguate&nbsp;</p><p>Processing: Fully washed</p><p>&nbsp;</p><p>Origin: Nicaragua</p><p>Region: Nueva Segovia</p><p>- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer: Las Segovias Certified Organic Coffee&nbsp;Cooperative&nbsp;</p><p>Processing: Washed</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_1391f64dd03d4686b3f1450e8369d878~mv2.jpg;d59a0c_af681a8cfba449cf90a2b8542002463e~mv2.png;d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,Special Release,22.5,,false,PERCENT,0.0,InStock,,,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d16725e3-bd76-687a-22e9-fe435f9a775f,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d16725e3-bd76-687a-22e9-fe435f9a775f,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Product,"Nicaragua, Las Segovias","<p>** To fully experience all the wonderful flavor notes, this bean is roasted on the Lighter side&nbsp;**</p><p>(Weekly Roast days: Monday &amp; Thursday)</p><p>&nbsp;</p><p>Certifications: Fair Trade, Organic</p><p>Tasting Notes:&nbsp;Chocolate, Graham cracker, Sweet, Balanced</p><p>&nbsp;</p><p>Origin: Nicaragua</p><p>Region: Nueva Segovia</p><p>- - - - - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer: Las Segovias Certified Organic Coffee&nbsp;Cooperative&nbsp;</p><p>Processing: Washed</p><p>Coffee Grade: NIC CA WA SHG</p><p>Growing Altitude:&nbsp;1300m</p>",d59a0c_7c12f7f1fe804dc1813ec9225974bf37~mv2.png;d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,,14.0,,false,PERCENT,0.0,InStock,,,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz;5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,8.3,true,,,OutOfStock,1.0,,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,85.68,true,,,OutOfStock,5.0,,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,8.3,true,,,OutOfStock,1.0,,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5119c4e8-1713-760f-3511-6588f96a1b31,Variant,,,,,,,,85.68,false,,,OutOfStock,,,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Product,Limited SPECIAL Release Cold Brew -  4 Pack,"<p>**Pick-up OR Local Delivery ONLY. No Shipping available at this time for Cold Brew. (Local Delivery Min = $45+ and within a 20 mi radius of Boast San Jose Roastery)**</p><p>&nbsp;</p><p>By Popular demand, we are now canning our SPECIAL Release Cold Brews!</p><p>&nbsp;</p><ul>	<li>Barrel Aged: We took our latest&nbsp;LIMITED Release,&nbsp;Whiskey 🥃 Barrel&nbsp;&nbsp;Aged Coffee, and Brewed it up Cold Brew style. Using the Chocosmoke barrel, from our homies over at 7 Stills Distillery, we were able to get some Smooth chocolate, smoky&nbsp;oak barrel notes, hints of&nbsp;caramel, a lil spice &amp; everything NICE!</li></ul><p>&nbsp;</p><ul>	<li>Dark Vader : Bold &amp;&nbsp;Dark&nbsp;. Boast Cold Brew Coffee brewed with our Guatemala Cimarron Dark Roasted beans for a more BOLD,&nbsp;&amp; Roasty energy kick. Flavor profile: Dark chocolate + Burnt Toffee&nbsp;+ Blackberry</li></ul><p>&nbsp;</p><ul>	<li>Orange&nbsp;🍊&nbsp;Dream: Organic Orange Peels and Vanilla Bean brewed with our smooth signature Cold Brew Coffee, for a Refreshing Chocolate, Orange and Vanilla flavor profile reminiscent of a orangesicle</li></ul><p>&nbsp;</p><ul>	<li>Boast 'N Oats: Organic Oats brewed with our signature Cold Brew, for a Sweet, Comforting &amp; Extra Smooth flavor profile</li></ul><p>&nbsp;</p>",d59a0c_e95fecdb0f7349e1b36108c7d6739480~mv2.jpg;d59a0c_f7dc134d406941d7bdce91966c5ca4c0~mv2.png;d59a0c_40c19f046f89442481b5e039c253c988~mv2.jpg;d59a0c_983b9cb14d614a91b20c04ede574b96b~mv2.jpg;d59a0c_362a88a7b0a74eec997b2c56aca436c4~mv2.jpg;d59a0c_ab2766a82c1746089889105ffdf8f412~mv2.jpg,Cold Brew,,Pick-Up & Local Delivery Only,20.0,,false,PERCENT,0.0,0,,,Type,DROP_DOWN,Barrel Aged;Dark Vader;[Sold Out] Dark Vader;[Sold Out] Orange Dream;[Sold Out] Boast 'N Oats;Dark Vader 2.0,,,,,,,,,,,,,,,,Local Pick-up OR Delivery Only,"<p>This product is available for pick up at the Boast Roastery or Local Delivery.</p>

<p>&nbsp;</p>

<p><strong>***Free Local Delivery min for online orders:&nbsp;$45&nbsp;and up***</strong></p>

<p>(Local Delivery: Within a 20 mi radius of Boast San Jose Roastery)&nbsp;</p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>
",,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,false,,,0,,,,,[Sold Out] Boast 'N Oats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,false,,,10,,,,,Dark Vader 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,false,,,0,,,,,Barrel Aged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,true,,,0,,,,,Dark Vader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,false,,,0,,,,,[Sold Out] Dark Vader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_062f6201-94ce-eacc-f5cc-190a1d02f9b2,Variant,,,,,,,,,false,,,10,,,,,[Sold Out] Orange Dream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Product,"Guatemala, Ayarza Wine Series","<p>(Weekly Roast day: Monday )</p><p>&nbsp;</p><p><strong>Exclusive Guatemala&nbsp;Ayarza Wine Series Coffee: Amazing Coffee, processed in 3 different ways which highlight dictinct profiles/tasting notes for each process.</strong></p><p>&nbsp;</p><p>The Ayarza Wine Series puts a spotlight on how awesome &amp; amazing the coffee bean really is. &nbsp;Same coffee, from the same region, just dry processed in 3 different ways,&nbsp;bringing out so many different unique profiles, specific to each process.</p><p>&nbsp;</p><p><strong>Try all 3&nbsp;to see which process will capture your palate!</strong></p><p><strong>Washed - Sold Out</strong></p><p><strong>Honey - Sold Out</strong></p><p>&nbsp;</p><p>&nbsp;</p><p>All deeply fruited, candy-like, and reminiscent of wine.&nbsp;</p><p>&nbsp;</p><p>Tasting Notes:&nbsp;</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Natural:&nbsp;Berry Candy, Apple, Grape, Almond Butter</p><p>&nbsp; &nbsp; &nbsp; &nbsp; Washed: Caramel,&nbsp;Grape, Orange, Plum, Winey</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;Honey: Cinnamon, Grapefruit, Honey, Orange, Pineapple</p><p>&nbsp;</p><p>Origin: Guatemala</p><ul>	<li>	<p>Region - Laguna De Ayarza</p>	</li></ul><p>- - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer:&nbsp;Cooperativa El Porvenir</p><p>Processing:&nbsp;Honey, Natural, Washed&nbsp;</p><p>Coffee Grade: SHB</p><p>Variety: Bourbon, Caturra,&nbsp;and Typica</p><p>Growing Altitude 1800</p><p>Top Lots: Highest Scoring Spots</p>",d59a0c_bb61de2c0b994f3492d0a9d165170547~mv2.jpg;d59a0c_3361bfba6a56415a8fef51c1f033fcd4~mv2.jpg;d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg,Coffee Beans,,Wine Series,15.0,,false,PERCENT,0.0,InStock,,,Process,DROP_DOWN,Honey;Natural;Washed,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz;5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,0.5,true,,,OutOfStock,0.625,,,,Honey,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,0.5,true,,,OutOfStock,0.625,,,,Honey,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,true,,,InStock,0.625,,,,Natural,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,true,,,InStock,0.625,,,,Natural,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Washed,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,true,,,OutOfStock,0.625,,,,Washed,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,9.75,true,,,OutOfStock,1.0,,,,Honey,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,9.75,true,,,OutOfStock,1.0,,,,Honey,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,9.0,true,,,InStock,1.0,,,,Natural,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,9.0,true,,,InStock,1.0,,,,Natural,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,8.34,true,,,OutOfStock,1.0,,,,Washed,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,8.34,true,,,OutOfStock,1.0,,,,Washed,,,Ground,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,95.25,true,,,OutOfStock,5.0,,,,Honey,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,false,,,OutOfStock,,,,,Honey,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,91.75,true,,,InStock,5.0,,,,Natural,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,false,,,InStock,,,,,Natural,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,85.07,true,,,OutOfStock,5.0,,,,Washed,,,Whole Bean,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ead47309-e4ab-c6d0-026b-2831f89a8962,Variant,,,,,,,,,false,,,OutOfStock,,,,,Washed,,,Ground,,,5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0bee4d2d-485b-17b7-650d-5ae8657920be,Product,Original OG Can/4 Pack,"<p>**Pick-up ONLY. No Shipping available at this time for Cold Brew.</p><p>&nbsp;</p><p>Our Super Smooth, ORIGINAL OG, Refreshing Cold Brew </p><p>&nbsp;</p><p>	Brewed with our Organic Guatemala Flor De Cafe Coffee</p><p>	Convenient, Ready to Drink.</p><p>	11 oz can</p><p>	Available: 4 Pack or Single </p><p>	Get your Boast Cold Brew Fix and Enjoy</p>",d59a0c_191030f9eba045f98fb236a0aea2b73e~mv2.jpg;d59a0c_23737e69affb4287abe93a56ddc9c919~mv2.jpg;d59a0c_d5efac0a7bad4acfaea7595bceae611f~mv2.jpg,Cold Brew,,Pick-Up & Local Delivery Only,19.0,,false,PERCENT,0.0,InStock,,,Type,DROP_DOWN,4-Pack;Single;Decaf 4-Pack;Decaf Single,,,,,,,,,,,,,,,,Local Pick-up OR Delivery Only,"<p>This product is available for pick up at the Boast Roastery or Local Delivery.</p>

<p>&nbsp;</p>

<p><strong>***Free Local Delivery min for online orders:&nbsp;$45&nbsp;and up***</strong></p>

<p>(Local Delivery: Within a 20 mi radius of Boast San Jose Roastery)&nbsp;</p>

<p>&nbsp;</p>

<p><em>No Shipping available at this time.</em></p>

<p>- - - - - - - - - - - - - - - - - -</p>
",,,,,,,,,,,,,,,,,
product_0bee4d2d-485b-17b7-650d-5ae8657920be,Variant,,,,,,,,,true,,,InStock,,,,,4-Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0bee4d2d-485b-17b7-650d-5ae8657920be,Variant,,,,,,,,-14.0,true,,,InStock,,,,,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0bee4d2d-485b-17b7-650d-5ae8657920be,Variant,,,,,,,,-12.75,false,,,OutOfStock,,,,,Decaf Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0bee4d2d-485b-17b7-650d-5ae8657920be,Variant,,,,,,,,1.0,false,,,OutOfStock,,,,,Decaf 4-Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Product,"Peru, Lonya Grande","<p>** To fully experience all the wonderful flavor notes, Light or Medium Roast is recommended **</p><p>(Weekly Roast days: Monday &amp; Thursday)</p><p>&nbsp;</p><p>Certifications: Fair Trade, Organic</p><p>Tasting Notes:&nbsp;Apple, Pear, Walnut, Chocolate</p><p>&nbsp;</p><p>Origin: Peru</p><p>Region: Lonya Grande district,&nbsp;Chirinos,&nbsp;Amazonas region</p><p>- - - - - - - - - - - - - - - - - - - - - - - - -&nbsp;</p><p>Producer: NORCAFE cooperative,&nbsp;includes more than 250 small scale farmers</p><p>Processing: Washed</p><p>Coffee Grade:&nbsp;PER CA WA SHB MCM G1</p><p>Variety: Caturra, Bourbon, and Typica</p><p>Growing Altitude: 1500-1800</p><p>Top Lots: Highest Scoring Spots</p><p>&nbsp;</p><p>&nbsp;</p>",d59a0c_a5abb6813c784c2eac52c93a39cad4cf~mv2_d_2250_1500_s_2.jpg;d59a0c_8535a82db60b4faaba0cdf6d575a1583~mv2_d_2623_2623_s_4_2.jpg;d59a0c_19f86edeff8a48eda16986b099963097~mv2.jpg,Coffee Beans,,,11.99,,false,PERCENT,0.0,InStock,,,Roast,DROP_DOWN,Light;Medium,Type,DROP_DOWN,Whole Bean;Ground,Size,DROP_DOWN,10 oz;16 oz;5 lbs (11%Savings),,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,true,,,InStock,0.625,,,,Light,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Whole Bean,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,,true,,,InStock,0.625,,,,Medium,,,Ground,,,10 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00333705-2f5a-5a10-616f-5185d9a87b9b,Variant,,,,,,,,7.19,true,,,InStock,1.0,,,,Light,,,Whole Bean,,,16 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
